1.0000E+01	4.3713E-04	4.5842E-04	4.8293E-04	5.1179E-04	5.4595E-04	5.8820E-04	6.4090E-04	7.0943E-04	8.0207E-04	9.2894E-04	1.0652E-03
1.2589E+01	5.1989E-04	5.4436E-04	5.7243E-04	6.0530E-04	6.4408E-04	6.9174E-04	7.5108E-04	8.2836E-04	9.3351E-04	1.0817E-03	1.2453E-03
1.5849E+01	6.1096E-04	6.3885E-04	6.7068E-04	7.0784E-04	7.5141E-04	8.0470E-04	8.7077E-04	9.5664E-04	1.0739E-03	1.2424E-03	1.4329E-03
1.9953E+01	7.0513E-04	7.3644E-04	7.7206E-04	8.1346E-04	8.6179E-04	9.2053E-04	9.9306E-04	1.0869E-03	1.2150E-03	1.4015E-03	1.6156E-03
2.5119E+01	7.9152E-04	8.2585E-04	8.6480E-04	9.0990E-04	9.6234E-04	1.0258E-03	1.1037E-03	1.2041E-03	1.3406E-03	1.5407E-03	1.7723E-03
3.1623E+01	8.4973E-04	8.8589E-04	9.2681E-04	9.7413E-04	1.0291E-03	1.0952E-03	1.1764E-03	1.2803E-03	1.4212E-03	1.6280E-03	1.8679E-03
3.9811E+01	8.4383E-04	8.7916E-04	9.1922E-04	9.6564E-04	1.0198E-03	1.0846E-03	1.1649E-03	1.2671E-03	1.4060E-03	1.6096E-03	1.8462E-03
5.0119E+01	7.5913E-04	7.9021E-04	8.2568E-04	8.6705E-04	9.1581E-04	9.7423E-04	1.0475E-03	1.1414E-03	1.2699E-03	1.4589E-03	1.6794E-03
6.3096E+01	6.8446E-04	7.1101E-04	7.4147E-04	7.7702E-04	8.1929E-04	8.7030E-04	9.3404E-04	1.0164E-03	1.1296E-03	1.2954E-03	1.5081E-03
7.9433E+01	6.1505E-04	6.3745E-04	6.6311E-04	6.9312E-04	7.2884E-04	7.7228E-04	8.2610E-04	8.9611E-04	9.9212E-04	1.1313E-03	1.3084E-03
1.0000E+02	5.1070E-04	5.2930E-04	5.5060E-04	5.7554E-04	6.0523E-04	6.4145E-04	6.8649E-04	7.4507E-04	8.2525E-04	9.4038E-04	1.0751E-03
1.2589E+02	4.0009E-04	4.1542E-04	4.3294E-04	4.5348E-04	4.7790E-04	5.0780E-04	5.4526E-04	5.9402E-04	6.6084E-04	7.5649E-04	8.6621E-04
1.5849E+02	3.1158E-04	3.2421E-04	3.3864E-04	3.5553E-04	3.7555E-04	4.0010E-04	4.3105E-04	4.7141E-04	5.2704E-04	6.0664E-04	6.9535E-04
1.9953E+02	2.4137E-04	2.5176E-04	2.6363E-04	2.7749E-04	2.9393E-04	3.1407E-04	3.3948E-04	3.7278E-04	4.1898E-04	4.8491E-04	5.5641E-04
2.5119E+02	1.8599E-04	1.9453E-04	2.0426E-04	2.1565E-04	2.2917E-04	2.4568E-04	2.6651E-04	2.9389E-04	3.3208E-04	3.8653E-04	4.4385E-04
3.1623E+02	1.4242E-04	1.4945E-04	1.5742E-04	1.6677E-04	1.7789E-04	1.9143E-04	2.0853E-04	2.3098E-04	2.6239E-04	3.0728E-04	3.5287E-04
3.9811E+02	1.0819E-04	1.1396E-04	1.2045E-04	1.2812E-04	1.3725E-04	1.4834E-04	1.6238E-04	1.8078E-04	2.0652E-04	2.4336E-04	2.7946E-04
