o_board_id,o_file,o_deal_hash,o_north,o_south,o_east,o_west,o_dealer,o_vulnerable,o_bidding,o_opener,o_opening,o_opener_hcp,o_opener_shape,o_overcall_type,o_overcall,o_overcaller_hcp,o_overcaller_shape,o_contested,o_competitive,o_declarer,o_contract,o_lead,o_result,o_tricks,o_score_ns,o_score_ew,o_score_declarer,o_score_defender,o_link,o_declarer_shape,o_dummy_shape,o_lho_shape,o_rho_shape,o_declarer_hcp,o_dummy_hcp,o_lho_hcp,o_rho_hcp,o_trump_fit,o_trump_hcp,c_board_id,c_file,c_deal_hash,c_north,c_south,c_east,c_west,c_dealer,c_vulnerable,c_bidding,c_opener,c_opening,c_opener_hcp,c_opener_shape,c_overcall_type,c_overcall,c_overcaller_hcp,c_overcaller_shape,c_contested,c_competitive,c_declarer,c_contract,c_lead,c_result,c_tricks,c_score_ns,c_score_ew,c_score_declarer,c_score_defender,c_link,c_declarer_shape,c_dummy_shape,c_lho_shape,c_rho_shape,c_declarer_hcp,c_dummy_hcp,c_lho_hcp,c_rho_hcp,c_trump_fit,c_trump_hcp
o46,usbf_sf_14502.lin,-8042282281959126510,Rodwell,Meckstroth,Weinstein,Levin,east,none,1H|PASS|3C!(jacoby 2N)|PASS|4H|PASS|PASS|PASS,1,1H,12,3532,,,,,False,False,east,4H,C2,4H=,10,-420,420,420,-420,https://www.bridgebase.com/tools/handviewer.html?lin=pn%7CMeckstroth%2CLevin%2CRodwell%2CWeinstein%7Cst%7C%7Cmd%7C4SJ5H9DAT862CQ8752%2CSKQT94HAK73DQ4C93%2CS872HQT5DJ97CAT64%2CSA63HJ8642DK53CKJ%7Cah%7CBoard+46%7Csv%7Co%7Cmb%7C1H%7Cmb%7Cp%7Cmb%7C3C%21%7Can%7Cjacoby+2N%7Cmb%7Cp%7Cmb%7C4H%7Cmb%7Cp%7Cmb%7Cp%7Cmb%7Cp%7Cpg%7C%7Cpc%7CC2%7Cpc%7CC3%7Cpc%7CCA%7Cpc%7CCJ%7Cpg%7C%7Cpc%7CD7%7Cpc%7CD5%7Cpc%7CDA%7Cpc%7CD4%7Cpg%7C%7Cpc%7CD6%7Cpc%7CDQ%7Cpc%7CD9%7Cpc%7CD3%7Cpg%7C%7Cpc%7CC9%7Cpc%7CC4%7Cpc%7CCK%7Cpc%7CC5%7Cpg%7C%7Cpc%7CH2%7Cpc%7CH9%7Cpc%7CHA%7Cpc%7CH5%7Cpg%7C%7Cmc%7C10%7Cpg%7C%7C,3532,5422,2155,3334,12,14,7,7,9,8,c46,usbf_sf_14502.lin,-8042282281959126510,Martel,Stansby,Mahmood,Hamman,east,none,1H|PASS|2S!|PASS|2NT!|PASS|3H|PASS|4H!(no slam interest)|PASS|PASS|PASS,1,1H,12,3532,,,,,False,False,east,4H,C5,4H=,10,-420,420,420,-420,https://www.bridgebase.com/tools/handviewer.html?lin=pn%7CStansby%2CHamman%2CMartel%2CMahmood%7Cst%7C%7Cmd%7C4SJ5H9DAT862CQ8752%2CSKQT94HAK73DQ4C93%2CS872HQT5DJ97CAT64%2CSA63HJ8642DK53CKJ%7Cah%7CBoard+46%7Csv%7Co%7Cmb%7C1H%7Cmb%7Cp%7Cmb%7C2S%21%7Cmb%7Cp%7Cmb%7C2N%21%7Cmb%7Cp%7Cmb%7C3H%7Cmb%7Cp%7Cmb%7C4H%21%7Can%7Cno+slam+interest%7Cmb%7Cp%7Cmb%7Cp%7Cmb%7Cp%7Cpg%7C%7Cpc%7CC5%7Cpc%7CC3%7Cpc%7CCA%7Cpc%7CCJ%7Cpg%7C%7Cpc%7CC4%7Cpc%7CCK%7Cpc%7CC2%7Cpc%7CC9%7Cpg%7C%7Cpc%7CH2%7Cpc%7CH9%7Cpc%7CHA%7Cpc%7CHT%7Cpg%7C%7Cpc%7CHK%7Cpc%7CH5%7Cpc%7CH4%7Cpc%7CC7%7Cpg%7C%7Cmc%7C10%7Cpg%7C%7C,3532,5422,2155,3334,12,14,7,7,9,8
o46,usbf_sf_14502.lin,2405141701038512412,Rodwell,Meckstroth,Weinstein,Levin,east,none,1H|PASS|3C!(jacoby 2N)|PASS|4H|PASS|PASS|PASS,1,1H,12,3532,,,,,False,False,east,4H,C2,4H=,10,-420,420,420,-420,https://www.bridgebase.com/tools/handviewer.html?lin=pn%7CMeckstroth%2CLevin%2CRodwell%2CWeinstein%7Cst%7C%7Cmd%7C4SJ5H9DAT862CQ8752%2CSKQT94HAK73DQ4C93%2CS872HQT5DJ97CAT64%2CSA63HJ8642DK53CKJ%7Cah%7CBoard+46%7Csv%7Co%7Cmb%7C1H%7Cmb%7Cp%7Cmb%7C3C%21%7Can%7Cjacoby+2N%7Cmb%7Cp%7Cmb%7C4H%7Cmb%7Cp%7Cmb%7Cp%7Cmb%7Cp%7Cpg%7C%7Cpc%7CC2%7Cpc%7CC3%7Cpc%7CCA%7Cpc%7CCJ%7Cpg%7C%7Cpc%7CD7%7Cpc%7CD5%7Cpc%7CDA%7Cpc%7CD4%7Cpg%7C%7Cpc%7CD6%7Cpc%7CDQ%7Cpc%7CD9%7Cpc%7CD3%7Cpg%7C%7Cpc%7CC9%7Cpc%7CC4%7Cpc%7CCK%7Cpc%7CC5%7Cpg%7C%7Cpc%7CH2%7Cpc%7CH9%7Cpc%7CHA%7Cpc%7CH5%7Cpg%7C%7Cmc%7C10%7Cpg%7C%7C,3532,5422,2155,3334,12,14,7,7,9,8,c46,usbf_sf_14502.lin,2405141701038512412,Martel,Stansby,Mahmood,Hamman,east,none,1H|PASS|2S!|PASS|2NT!|PASS|3H|PASS|4H!(no slam interest)|PASS|PASS|PASS,1,1H,12,3532,,,,,False,False,east,4H,C5,4H=,10,-420,420,420,-420,https://www.bridgebase.com/tools/handviewer.html?lin=pn%7CStansby%2CHamman%2CMartel%2CMahmood%7Cst%7C%7Cmd%7C4SJ5H9DAT862CQ8752%2CSKQT94HAK73DQ4C93%2CS872HQT5DJ97CAT64%2CSA63HJ8642DK53CKJ%7Cah%7CBoard+46%7Csv%7Co%7Cmb%7C1H%7Cmb%7Cp%7Cmb%7C2S%21%7Cmb%7Cp%7Cmb%7C2N%21%7Cmb%7Cp%7Cmb%7C3H%7Cmb%7Cp%7Cmb%7C4H%21%7Can%7Cno+slam+interest%7Cmb%7Cp%7Cmb%7Cp%7Cmb%7Cp%7Cpg%7C%7Cpc%7CC5%7Cpc%7CC3%7Cpc%7CCA%7Cpc%7CCJ%7Cpg%7C%7Cpc%7CC4%7Cpc%7CCK%7Cpc%7CC2%7Cpc%7CC9%7Cpg%7C%7Cpc%7CH2%7Cpc%7CH9%7Cpc%7CHA%7Cpc%7CHT%7Cpg%7C%7Cpc%7CHK%7Cpc%7CH5%7Cpc%7CH4%7Cpc%7CC7%7Cpg%7C%7Cmc%7C10%7Cpg%7C%7C,3532,5422,2155,3334,12,14,7,7,9,8
o46,usbf_sf_14502.lin,5450564594883304691,Rodwell,Meckstroth,Weinstein,Levin,east,none,1H|PASS|3C!(jacoby 2N)|PASS|4H|PASS|PASS|PASS,1,1H,12,3532,,,,,False,False,east,4H,C2,4H=,10,-420,420,420,-420,https://www.bridgebase.com/tools/handviewer.html?lin=pn%7CMeckstroth%2CLevin%2CRodwell%2CWeinstein%7Cst%7C%7Cmd%7C4SJ5H9DAT862CQ8752%2CSKQT94HAK73DQ4C93%2CS872HQT5DJ97CAT64%2CSA63HJ8642DK53CKJ%7Cah%7CBoard+46%7Csv%7Co%7Cmb%7C1H%7Cmb%7Cp%7Cmb%7C3C%21%7Can%7Cjacoby+2N%7Cmb%7Cp%7Cmb%7C4H%7Cmb%7Cp%7Cmb%7Cp%7Cmb%7Cp%7Cpg%7C%7Cpc%7CC2%7Cpc%7CC3%7Cpc%7CCA%7Cpc%7CCJ%7Cpg%7C%7Cpc%7CD7%7Cpc%7CD5%7Cpc%7CDA%7Cpc%7CD4%7Cpg%7C%7Cpc%7CD6%7Cpc%7CDQ%7Cpc%7CD9%7Cpc%7CD3%7Cpg%7C%7Cpc%7CC9%7Cpc%7CC4%7Cpc%7CCK%7Cpc%7CC5%7Cpg%7C%7Cpc%7CH2%7Cpc%7CH9%7Cpc%7CHA%7Cpc%7CH5%7Cpg%7C%7Cmc%7C10%7Cpg%7C%7C,3532,5422,2155,3334,12,14,7,7,9,8,c46,usbf_sf_14502.lin,5450564594883304691,Martel,Stansby,Mahmood,Hamman,east,none,1H|PASS|2S!|PASS|2NT!|PASS|3H|PASS|4H!(no slam interest)|PASS|PASS|PASS,1,1H,12,3532,,,,,False,False,east,4H,C5,4H=,10,-420,420,420,-420,https://www.bridgebase.com/tools/handviewer.html?lin=pn%7CStansby%2CHamman%2CMartel%2CMahmood%7Cst%7C%7Cmd%7C4SJ5H9DAT862CQ8752%2CSKQT94HAK73DQ4C93%2CS872HQT5DJ97CAT64%2CSA63HJ8642DK53CKJ%7Cah%7CBoard+46%7Csv%7Co%7Cmb%7C1H%7Cmb%7Cp%7Cmb%7C2S%21%7Cmb%7Cp%7Cmb%7C2N%21%7Cmb%7Cp%7Cmb%7C3H%7Cmb%7Cp%7Cmb%7C4H%21%7Can%7Cno+slam+interest%7Cmb%7Cp%7Cmb%7Cp%7Cmb%7Cp%7Cpg%7C%7Cpc%7CC5%7Cpc%7CC3%7Cpc%7CCA%7Cpc%7CCJ%7Cpg%7C%7Cpc%7CC4%7Cpc%7CCK%7Cpc%7CC2%7Cpc%7CC9%7Cpg%7C%7Cpc%7CH2%7Cpc%7CH9%7Cpc%7CHA%7Cpc%7CHT%7Cpg%7C%7Cpc%7CHK%7Cpc%7CH5%7Cpc%7CH4%7Cpc%7CC7%7Cpg%7C%7Cmc%7C10%7Cpg%7C%7C,3532,5422,2155,3334,12,14,7,7,9,8
